make_model,power_kW,mileage,age,engine_size,type,price
Dacia Sandero,66.0,44928.0,4.0,898.0,Used,10890.0
Dacia Sandero,66.0,74544.0,5.0,1461.0,Used,11390.0
Dacia Sandero,66.0,56067.0,6.0,898.0,Used,10899.0
Dacia Sandero,67.0,11354.0,1.0,999.0,Used,15299.0
Dacia Sandero,67.0,45941.0,3.0,999.0,Used,12026.0
Dacia Sandero,66.0,61000.0,4.0,898.0,Used,12900.0
Dacia Sandero,67.0,45941.0,3.0,999.0,Used,12026.0
Dacia Sandero,55.0,5200.0,3.0,999.0,Used,10499.0
Dacia Sandero,55.0,36468.0,5.0,999.0,Used,9450.0
Dacia Sandero,74.0,9523.0,2.0,999.0,Used,14990.0
Dacia Sandero,55.0,93888.0,4.0,1461.0,Used,10600.0
Dacia Sandero,67.0,20.0,0.0,999.0,Pre-registered,18990.0
Dacia Logan,66.0,109000.0,7.0,1461.0,Used,7950.0
Dacia Sandero,55.0,9047.0,3.0,999.0,Used,11450.0
Dacia Sandero,66.0,90902.0,5.0,898.0,Used,10663.0
Dacia Sandero,74.0,5550.0,2.0,999.0,Used,12591.0
Dacia Sandero,55.0,23268.0,9.0,1149.0,Used,7700.0
Dacia Sandero,67.0,4.0,0.0,999.0,Pre-registered,15899.0
Dacia Sandero,55.0,93888.0,4.0,1461.0,Used,10600.0
Dacia Sandero,66.0,84762.0,4.0,898.0,Used,10754.0
Dacia Sandero,66.0,56100.0,4.0,898.0,Used,13970.0
Dacia Sandero,70.0,30473.0,2.0,1461.0,Used,14409.0
Dacia Sandero,74.0,5550.0,2.0,999.0,Used,12591.0
Dacia Sandero,66.0,57970.0,4.0,898.0,Used,11572.0
Dacia Sandero,66.0,10857.0,4.0,898.0,Used,11390.0
Dacia Sandero,66.0,30630.0,8.0,898.0,Used,9400.0
Dacia Sandero,55.0,74479.0,9.0,1149.0,Used,8950.0
Dacia Sandero,55.0,84890.0,4.0,1461.0,Used,8990.0
Dacia Sandero,66.0,65883.0,4.0,898.0,Used,10663.0
Dacia Sandero,66.0,66000.0,5.0,1461.0,Used,10990.0
Dacia Sandero,67.0,17239.0,3.0,999.0,Used,12572.0
Dacia Sandero,64.0,78000.0,12.0,1598.0,Used,7700.0
Dacia Sandero,66.0,70000.0,4.0,898.0,Used,11900.0
Dacia Sandero,67.0,220.0,0.0,999.0,Used,21990.0
Dacia Sandero,66.0,54577.0,5.0,898.0,Used,11980.0
Dacia Sandero,66.0,18570.0,3.0,898.0,Used,12572.0
Dacia Sandero,66.0,21447.0,2.0,898.0,Used,13208.0
Dacia Sandero,66.0,10857.0,4.0,898.0,Used,11390.0
Dacia Sandero,66.0,65883.0,4.0,898.0,Used,10663.0
Dacia Sandero,66.0,33000.0,8.0,898.0,Used,11995.0
Dacia Sandero,66.0,70050.0,4.0,898.0,Used,10490.0
Dacia Sandero,66.0,53884.0,6.0,898.0,Used,11099.0
Dacia Sandero,66.0,34410.0,5.0,1461.0,Used,11845.0
Dacia Sandero,66.0,18570.0,3.0,898.0,Used,12572.0
Dacia Sandero,55.0,93888.0,4.0,1461.0,Used,10600.0
Dacia Sandero,66.0,40092.0,6.0,898.0,Used,10899.0
Dacia Sandero,66.0,71894.0,5.0,898.0,Used,10663.0
Dacia Sandero,66.0,45800.0,3.0,898.0,Used,13400.0
Dacia Sandero,66.0,59565.0,3.0,898.0,Used,12900.0
Dacia Duster,84.0,18783.0,3.0,1598.0,Used,16900.0
Dacia Sandero,66.0,70665.0,5.0,898.0,Used,12900.0
Dacia Sandero,55.0,51000.0,6.0,1149.0,Used,9900.0
Dacia Duster,80.0,80000.0,5.0,1461.0,Used,11990.0
Dacia Duster,81.0,68153.0,4.0,1461.0,Used,18900.0
Dacia Duster,85.0,1000.0,0.0,1461.0,Pre-registered,21000.0
Dacia Duster,80.0,75454.0,4.0,1461.0,Used,14900.0
Dacia Duster,85.0,1000.0,0.0,1461.0,Pre-registered,21000.0
Dacia Duster,80.0,74000.0,6.0,1461.0,Used,12490.0
Dacia Duster,74.0,21000.0,1.0,999.0,Demonstration,18840.0
Dacia Duster,110.0,20900.0,3.0,1332.0,Used,20750.0
Dacia Duster,84.0,50706.0,3.0,1598.0,Used,18490.0
Dacia Duster,80.0,68144.0,6.0,1461.0,Used,11999.0
Dacia Sandero,74.0,181.0,0.0,999.0,Pre-registered,17490.0
Dacia Sandero,74.0,182.0,0.0,999.0,Pre-registered,17490.0
Dacia Duster,84.0,100450.0,5.0,1598.0,Used,14980.0
Dacia Sandero,74.0,20057.0,1.0,999.0,Employee's car,17980.0
Dacia Duster,77.0,111632.0,11.0,1598.0,Used,11490.0
Dacia Duster,80.0,78854.0,5.0,1461.0,Used,16900.0
Dacia Sandero,74.0,9660.0,1.0,999.0,Employee's car,17870.0
Dacia Sandero,74.0,16210.0,1.0,999.0,Employee's car,17988.0
Dacia Duster,96.0,4500.0,0.0,1332.0,Demonstration,21150.0
Dacia Duster,67.0,1650.0,1.0,999.0,Used,23480.0
Dacia Duster,80.0,237000.0,4.0,1500.0,Used,9990.0
Dacia Duster,110.0,4018.0,0.0,1332.0,Demonstration,25190.0
Dacia Duster,92.0,42341.0,4.0,1197.0,Used,14990.0
Dacia Duster,74.0,30515.0,1.0,999.0,Used,16700.0
Dacia Duster,84.0,59110.0,5.0,1598.0,Used,13900.0
Dacia Duster,96.0,910.0,0.0,1332.0,Demonstration,21590.0
Dacia Sandero,67.0,9.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,110.0,8000.0,0.0,1332.0,Demonstration,24222.0
Dacia Duster,96.0,7.0,0.0,1332.0,Pre-registered,21990.0
Dacia Duster,110.0,35892.0,2.0,1332.0,Used,18480.0
Dacia Sandero,67.0,12.0,0.0,999.0,Pre-registered,18990.0
Dacia Jogger,74.0,10.0,0.0,999.0,Pre-registered,24280.0
Dacia Duster,92.0,118750.0,4.0,1197.0,Used,13500.0
Dacia Duster,80.0,49000.0,4.0,1461.0,Used,14999.0
Dacia Sandero,67.0,15.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,92.0,57689.0,8.0,1199.0,Used,10349.0
Dacia Duster,80.0,63450.0,5.0,1461.0,Used,15913.0
Dacia Sandero,67.0,11.0,0.0,999.0,Pre-registered,18990.0
Dacia Sandero,67.0,10.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,96.0,35000.0,1.0,1332.0,Used,20980.0
Dacia Duster,85.0,32700.0,2.0,1461.0,Used,21690.0
Dacia Duster,85.0,10.0,0.0,1461.0,Pre-registered,23556.0
Dacia Sandero,67.0,11.0,0.0,999.0,Pre-registered,18990.0
Dacia Sandero,67.0,12.0,0.0,999.0,Pre-registered,18990.0
Dacia Sandero,67.0,9.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,96.0,19795.0,1.0,1332.0,Used,21480.0
Dacia Sandero,67.0,15.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,96.0,38453.0,3.0,1332.0,Used,17900.0
Dacia Duster,110.0,31850.0,3.0,1332.0,Used,18990.0
Dacia Sandero,67.0,9.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,96.0,25698.0,1.0,1332.0,Used,21480.0
Dacia Duster,85.0,89703.0,3.0,1461.0,Used,19450.0
Dacia Duster,66.0,88271.0,4.0,1461.0,Used,12495.0
Dacia Sandero,67.0,11.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,85.0,42684.0,3.0,1598.0,Used,13500.0
Dacia Sandero,67.0,9.0,0.0,999.0,Pre-registered,18990.0
Dacia Sandero,67.0,11.0,0.0,999.0,Pre-registered,18990.0
Dacia Sandero,67.0,10.0,0.0,999.0,Pre-registered,18990.0
Dacia Sandero,67.0,10.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,96.0,7.0,0.0,1332.0,Pre-registered,21990.0
Dacia Sandero,67.0,12.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,80.0,61521.0,4.0,1461.0,Used,14850.0
Dacia Duster,110.0,12751.0,0.0,1332.0,Used,23480.0
Dacia Duster,110.0,48664.0,2.0,1332.0,Used,19900.0
Dacia Sandero,67.0,10.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,80.0,59972.0,4.0,1461.0,Used,18900.0
Dacia Sandero,67.0,13.0,0.0,999.0,Pre-registered,18890.0
Dacia Duster,85.0,1360.0,0.0,1461.0,Employee's car,23200.0
Dacia Duster,110.0,26652.0,3.0,1332.0,Used,17495.0
Dacia Duster,92.0,47321.0,4.0,1197.0,Used,16900.0
Dacia Duster,84.0,32658.0,3.0,1598.0,Used,13500.0
Dacia Duster,80.0,51561.0,5.0,1461.0,Used,15900.0
Dacia Sandero,67.0,12.0,0.0,999.0,Pre-registered,18990.0
Dacia Sandero,67.0,12.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,92.0,121000.0,7.0,1199.0,Used,9999.0
Dacia Duster,96.0,22788.0,1.0,1461.0,Used,21980.0
Dacia Duster,96.0,28553.0,2.0,1332.0,Used,17900.0
Dacia Sandero,67.0,12.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,96.0,21061.0,1.0,1332.0,Used,20280.0
Dacia Sandero,70.0,59990.0,3.0,1461.0,Used,10950.0
Dacia Duster,96.0,22374.0,1.0,1332.0,Used,21980.0
Dacia Sandero,67.0,10.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,84.0,18192.0,3.0,1598.0,Used,18980.0
Dacia Sandero,67.0,6.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,84.0,29987.0,5.0,1598.0,Used,14900.0
Dacia Sandero,67.0,10.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,85.0,42177.0,2.0,1461.0,Used,18490.0
Dacia Duster,84.0,37900.0,3.0,1598.0,Used,16490.0
Dacia Duster,96.0,10.0,0.0,1332.0,Pre-registered,21050.0
Dacia Sandero,67.0,10.0,0.0,999.0,Pre-registered,18990.0
Dacia Duster,84.0,52224.0,3.0,1598.0,Used,15990.0
Dacia Duster,92.0,41471.0,5.0,1197.0,Used,16900.0
Dacia Duster,80.0,74894.0,4.0,1461.0,Used,18900.0
Dacia Duster,80.0,65018.0,5.0,1461.0,Used,17900.0
Dacia Duster,80.0,31350.0,2.0,1461.0,Used,17754.0
Dacia Sandero,66.0,28531.0,4.0,898.0,Used,13900.0
Dacia Duster,85.0,62300.0,3.0,1461.0,Used,17990.0
Dacia Duster,92.0,40121.0,6.0,1197.0,Used,15900.0
Dacia Duster,92.0,49856.0,4.0,1197.0,Used,17900.0
Dacia Duster,92.0,71338.0,8.0,1197.0,Used,10950.0
Dacia Duster,84.0,19332.0,3.0,1598.0,Used,16970.0
Dacia Sandero,66.0,59987.0,4.0,898.0,Used,12900.0
Dacia Duster,84.0,36840.0,3.0,1598.0,Used,17990.0
Dacia Duster,84.0,53079.0,4.0,1589.0,Used,16900.0
Dacia Duster,81.0,64000.0,5.0,1461.0,Used,15490.0
Dacia Sandero,66.0,54912.0,4.0,898.0,Used,14900.0
Dacia Duster,77.0,54216.0,7.0,1598.0,Used,15490.0
Dacia Sandero,66.0,25956.0,5.0,898.0,Used,14990.0
Dacia Sandero,66.0,12500.0,2.0,898.0,Used,16950.0
Dacia Sandero,66.0,36662.0,4.0,898.0,Used,14990.0
Dacia Sandero,66.0,23721.0,3.0,898.0,Used,13900.0
Dacia Sandero,66.0,73020.0,6.0,898.0,Used,11900.0
Dacia Duster,92.0,64000.0,4.0,1197.0,Used,15450.0
Dacia Duster,66.0,98931.0,6.0,1461.0,Used,9500.0
Dacia Duster,74.0,48836.0,2.0,999.0,Used,15640.0
Dacia Spring,33.0,5020.0,1.0,0.0,Used,16499.0
Dacia Duster,80.0,137276.0,5.0,1461.0,Used,11890.0
Dacia Duster,80.0,70958.0,5.0,1461.0,Used,14990.0
Dacia Duster,85.0,88969.0,5.0,1461.0,Used,12490.0
Dacia Duster,85.0,58125.0,4.0,1461.0,Used,16700.0
Dacia Duster,77.0,87233.0,9.0,1598.0,Used,10499.0
Dacia Sandero,75.0,17456.0,1.0,998.0,Used,14499.0
Dacia Duster,85.0,1.0,1.0,1461.0,Pre-registered,20850.0
Dacia Duster,93.0,97863.0,4.0,1197.0,Used,15550.0
Dacia Duster,110.0,1999.0,0.0,1332.0,Demonstration,24490.0
Dacia Duster,80.0,83827.0,4.0,1461.0,Used,13900.0
Dacia Duster,84.0,110.0,0.0,1461.0,Pre-registered,24949.0
Dacia Duster,92.0,77336.0,6.0,1197.0,Used,11950.0
Dacia Duster,110.0,500.0,0.0,1461.0,Used,23400.0
Dacia Duster,85.0,139730.0,3.0,1461.0,Used,13980.0
Dacia Duster,96.0,19715.0,2.0,1332.0,Used,15480.0
Dacia Duster,74.0,28600.0,2.0,999.0,Used,16980.0
Dacia Duster,93.0,105367.0,7.0,1199.0,Used,9400.0
Dacia Duster,92.0,48850.0,4.0,1197.0,Used,14988.0
Dacia Spring,33.0,5800.0,0.0,0.0,Used,18490.0
Dacia Duster,85.0,48483.0,3.0,1461.0,Used,19700.0
Dacia Duster,110.0,110.0,0.0,1332.0,Pre-registered,27128.0
Dacia Duster,85.0,20804.0,3.0,1461.0,Used,19500.0
Dacia Duster,80.0,81539.0,7.0,1461.0,Used,10849.0
Dacia Duster,110.0,10.0,0.0,1332.0,Used,26980.0
Dacia Duster,84.0,58900.0,6.0,1461.0,Used,11450.0
Dacia Duster,80.0,81539.0,7.0,1461.0,Used,10849.0
Dacia Duster,74.0,5.0,0.0,999.0,Pre-registered,20610.0
Dacia Duster,96.0,40890.0,4.0,1332.0,Used,15480.0
Dacia Duster,80.0,81539.0,7.0,1461.0,Used,10849.0
Dacia Duster,66.0,205084.0,4.0,1461.0,Used,10990.0
Dacia Duster,110.0,56372.0,2.0,1332.0,Used,19500.0
Dacia Duster,85.0,5.0,1.0,1461.0,Used,20300.0
Dacia Duster,81.0,89612.0,6.0,1461.0,Used,11990.0
Dacia Duster,84.0,19900.0,3.0,1598.0,Used,19200.0
Dacia Duster,85.0,48856.0,3.0,1598.0,Used,15900.0
Dacia Duster,74.0,31860.0,2.0,999.0,Used,16980.0
Dacia Duster,81.0,110000.0,6.0,1461.0,Used,10890.0
Dacia Duster,96.0,56600.0,3.0,1332.0,Used,15488.0
Dacia Duster,85.0,1.0,1.0,1500.0,Pre-registered,19900.0
Dacia Duster,110.0,37500.0,3.0,1330.0,Used,18800.0
Dacia Duster,80.0,237000.0,4.0,1500.0,Used,9990.0
Dacia Duster,96.0,20900.0,3.0,1332.0,Used,16980.0
Dacia Duster,92.0,36200.0,4.0,1197.0,Used,14990.0
Dacia Duster,85.0,7943.0,0.0,1461.0,Demonstration,22990.0
Dacia Duster,85.0,25076.0,1.0,1461.0,Used,16900.0
Dacia Duster,80.0,81539.0,7.0,1461.0,Used,10849.0
Dacia Duster,85.0,100.0,0.0,1461.0,Pre-registered,24990.0
Dacia Duster,80.0,81539.0,7.0,1461.0,Used,10849.0
Dacia Duster,96.0,11.0,0.0,1332.0,Pre-registered,21989.0
Dacia Duster,77.0,97665.0,8.0,1598.0,Used,8190.0
Dacia Duster,96.0,18739.0,3.0,1332.0,Used,20500.0
Dacia Duster,96.0,100.0,0.0,1332.0,Demonstration,21450.0
Dacia Duster,85.0,88756.0,3.0,1461.0,Used,15490.0
Dacia Duster,74.0,20.0,0.0,999.0,Pre-registered,20980.0
Dacia Duster,80.0,81539.0,7.0,1461.0,Used,10849.0
Dacia Duster,110.0,13200.0,0.0,1332.0,Used,22980.0
Dacia Duster,80.0,89000.0,6.0,1461.0,Used,11900.0
Dacia Duster,85.0,78467.0,3.0,1461.0,Used,16900.0
Dacia Duster,84.0,22280.0,3.0,1598.0,Used,15480.0
Dacia Duster,85.0,30900.0,3.0,1461.0,Used,16900.0
Dacia Duster,110.0,49481.0,3.0,1332.0,Used,18500.0
Dacia Duster,74.0,9488.0,2.0,999.0,Used,17899.0
Dacia Duster,81.0,80000.0,4.0,1461.0,Used,15799.0
Dacia Duster,85.0,35000.0,3.0,1461.0,Used,16988.0
Dacia Duster,96.0,35565.0,3.0,1332.0,Used,18480.0
Dacia Duster,85.0,29287.0,8.0,1198.0,Used,13490.0
Dacia Duster,80.0,46398.0,4.0,1461.0,Used,19750.0
Dacia Duster,77.0,102123.0,10.0,1598.0,Used,8450.0
Dacia Duster,80.0,56028.0,4.0,1461.0,Used,12549.0
Dacia Duster,74.0,17900.0,2.0,999.0,Used,18480.0
Dacia Duster,85.0,34210.0,4.0,1461.0,Used,17990.0
Dacia Duster,80.0,108000.0,8.0,1461.0,Used,10990.0
Dacia Duster,80.0,56028.0,4.0,1461.0,Used,12549.0
Dacia Duster,84.0,28800.0,3.0,1598.0,Used,15480.0
Dacia Duster,85.0,67400.0,5.0,1461.0,Used,12490.0
Dacia Duster,85.0,1.0,0.0,1461.0,Pre-registered,23970.0
Dacia Duster,67.0,1200.0,0.0,999.0,Demonstration,18540.0
Dacia Duster,85.0,2683.0,0.0,1461.0,Used,20700.0
Dacia Duster,84.0,41468.0,3.0,1598.0,Used,15900.0
Dacia Duster,85.0,62865.0,3.0,1461.0,Used,16490.0
Dacia Sandero,67.0,28000.0,4.0,898.0,Used,12499.0
Dacia Duster,85.0,12600.0,1.0,1461.0,Used,24990.0
Dacia Duster,80.0,56028.0,4.0,1461.0,Used,12549.0
Dacia Duster,85.0,32125.0,2.0,1461.0,Used,22990.0
Dacia Duster,81.0,137000.0,5.0,1461.0,Used,11900.0
Dacia Duster,110.0,150.0,0.0,1332.0,Pre-registered,23899.0
Dacia Duster,96.0,52375.0,3.0,1332.0,Used,15290.0
Dacia Duster,85.0,3711.0,0.0,1461.0,Used,20950.0
Dacia Duster,85.0,100.0,0.0,1461.0,Pre-registered,24700.0
Dacia Duster,84.0,139000.0,3.0,1598.0,Used,13690.0
Dacia Duster,87.0,56775.0,3.0,1461.0,Used,16999.0
Dacia Duster,74.0,10350.0,1.0,999.0,Used,19900.0
Dacia Duster,84.0,92724.0,4.0,1598.0,Used,13900.0
Dacia Duster,74.0,5431.0,1.0,999.0,Employee's car,22200.0
Dacia Duster,85.0,28304.0,2.0,999.0,Used,18990.0
Dacia Duster,85.0,28902.0,4.0,1461.0,Used,14790.0
Dacia Duster,79.0,112393.0,9.0,1461.0,Used,10500.0
Dacia Duster,110.0,1252.0,0.0,1332.0,Used,29950.0
Dacia Duster,97.0,66782.0,3.0,1333.0,Used,15499.0
Dacia Duster,85.0,19300.0,1.0,1461.0,Used,24990.0
Dacia Duster,80.0,56028.0,4.0,1461.0,Used,12549.0
Dacia Duster,96.0,13.0,0.0,1332.0,Pre-registered,22678.0
Dacia Duster,84.0,39897.0,3.0,1598.0,Used,16590.0
Dacia Duster,84.0,23370.0,4.0,1598.0,Used,13980.0
Dacia Duster,80.0,81539.0,7.0,1461.0,Used,10849.0
Dacia Duster,84.0,44235.0,3.0,1598.0,Used,14208.0
Dacia Duster,77.0,125000.0,9.0,1598.0,Used,8900.0
Dacia Duster,74.0,12300.0,2.0,999.0,Used,18480.0
Dacia Duster,85.0,9919.0,1.0,1461.0,Used,20990.0
Dacia Duster,93.0,34574.0,4.0,1197.0,Used,16999.0
Dacia Duster,84.0,41809.0,4.0,1598.0,Used,15590.0
Dacia Duster,80.0,56028.0,4.0,1461.0,Used,12549.0
Dacia Duster,77.0,90423.0,9.0,1598.0,Used,9450.0
Dacia Duster,74.0,30.0,1.0,999.0,Used,20150.0
Dacia Duster,96.0,10.0,0.0,1332.0,Pre-registered,21989.0
Dacia Sandero,67.0,32850.0,5.0,898.0,Used,11499.0
Dacia Duster,85.0,100.0,0.0,1461.0,Used,24700.0
Dacia Duster,81.0,44674.0,4.0,1461.0,Used,17990.0
Dacia Duster,85.0,62860.0,4.0,1461.0,Used,16990.0
Dacia Duster,80.0,90099.0,4.0,1461.0,Used,13249.0
Dacia Duster,85.0,7.0,1.0,1461.0,Used,20300.0
Dacia Duster,85.0,53361.0,4.0,1461.0,Used,15490.0
Dacia Duster,85.0,72374.0,4.0,1461.0,Used,15490.0
Dacia Duster,77.0,66000.0,8.0,1598.0,Used,12990.0
Dacia Duster,80.0,90099.0,4.0,1461.0,Used,13249.0
Dacia Duster,96.0,29625.0,3.0,1333.0,Used,18845.0
Dacia Duster,85.0,3894.0,0.0,1461.0,Used,21350.0
Dacia Duster,74.0,1.0,1.0,999.0,Pre-registered,19900.0
Dacia Duster,85.0,50211.0,7.0,1461.0,Used,11990.0
Dacia Duster,84.0,1500.0,0.0,1461.0,Demonstration,24949.0
Dacia Duster,85.0,10.0,0.0,999.0,Used,21490.0
Dacia Duster,85.0,7022.0,0.0,1461.0,Used,20200.0
Dacia Duster,74.0,10.0,0.0,999.0,Pre-registered,21867.0
Dacia Duster,85.0,110373.0,4.0,1461.0,Used,13990.0
Dacia Duster,85.0,68560.0,3.0,1461.0,Used,15500.0
Dacia Duster,96.0,15512.0,2.0,1332.0,Used,17990.0
Dacia Duster,85.0,58000.0,3.0,1461.0,Used,13590.0
Dacia Duster,85.0,9190.0,2.0,1461.0,Used,19490.0
Dacia Duster,84.0,48800.0,4.0,1598.0,Used,15900.0
Dacia Duster,85.0,37350.0,3.0,1461.0,Used,16990.0
Dacia Duster,84.0,31261.0,3.0,1598.0,Used,15400.0
Dacia Duster,85.0,66031.0,4.0,1461.0,Used,17490.0
Dacia Duster,92.0,47381.0,4.0,1197.0,Used,13935.0
Dacia Duster,74.0,10.0,0.0,999.0,Pre-registered,21488.0
Dacia Duster,81.0,48807.0,4.0,1461.0,Used,16799.0
Dacia Duster,80.0,56028.0,4.0,1461.0,Used,12549.0
Dacia Duster,67.0,6600.0,0.0,999.0,Used,20990.0
Dacia Sandero,54.0,31656.0,3.0,998.0,Used,11499.0
Dacia Duster,85.0,7939.0,1.0,1461.0,Used,19990.0
Dacia Duster,85.0,5386.0,1.0,1461.0,Used,21990.0
Dacia Duster,80.0,90099.0,4.0,1461.0,Used,13249.0
Dacia Duster,74.0,5.0,0.0,999.0,Pre-registered,20610.0
Dacia Duster,93.0,55387.0,4.0,1197.0,Used,15999.0
Dacia Duster,80.0,90099.0,4.0,1461.0,Used,13249.0
Dacia Duster,85.0,90774.0,4.0,1461.0,Used,15990.0
Dacia Duster,85.0,29577.0,2.0,1461.0,Used,18990.0
Dacia Duster,75.0,61685.0,2.0,999.0,Used,16200.0
Dacia Duster,85.0,4480.0,0.0,1461.0,Used,20950.0
Dacia Duster,85.0,30854.0,3.0,1461.0,Used,17890.0
Dacia Duster,85.0,5270.0,1.0,1461.0,Used,20490.0
Dacia Duster,85.0,9990.0,1.0,1333.0,Used,22490.0
Dacia Duster,80.0,90099.0,4.0,1461.0,Used,13249.0
Dacia Duster,80.0,90099.0,4.0,1461.0,Used,13249.0
Dacia Duster,85.0,48859.0,4.0,1461.0,Used,17990.0
Dacia Duster,85.0,53228.0,3.0,1461.0,Used,17990.0
Dacia Duster,77.0,40900.0,10.0,1598.0,Used,11300.0
Dacia Duster,81.0,76188.0,5.0,1461.0,Used,14990.0
Dacia Duster,81.0,74115.0,4.0,1461.0,Used,14150.0
Dacia Duster,85.0,43303.0,2.0,1461.0,Used,17490.0
Dacia Duster,85.0,10351.0,2.0,1333.0,Used,20590.0
Dacia Duster,85.0,33417.0,3.0,1461.0,Used,17990.0
Dacia Duster,85.0,61537.0,5.0,1461.0,Used,16490.0
Dacia Duster,85.0,10.0,1.0,1461.0,Used,24500.0
Dacia Duster,96.0,53100.0,3.0,1333.0,Used,16900.0
Dacia Duster,85.0,40056.0,2.0,1461.0,Used,17990.0
Dacia Duster,81.0,81937.0,4.0,1461.0,Used,15650.0
Dacia Duster,80.0,56028.0,4.0,1461.0,Used,12549.0
Dacia Duster,66.0,54373.0,4.0,1461.0,Used,13990.0
Dacia Duster,81.0,65286.0,4.0,1461.0,Used,16490.0
Dacia Duster,81.0,68775.0,4.0,1461.0,Used,15620.0
Dacia Duster,80.0,90099.0,4.0,1461.0,Used,13249.0
Dacia Duster,66.0,46543.0,5.0,1461.0,Used,12490.0
Dacia Duster,67.0,2198.0,0.0,999.0,Used,21390.0
Dacia Duster,67.0,2104.0,0.0,999.0,Used,21390.0
Dacia Duster,85.0,9923.0,3.0,1333.0,Used,20999.0
Dacia Duster,85.0,10.0,0.0,1333.0,Used,24450.0
Dacia Duster,85.0,10875.0,3.0,1333.0,Used,19999.0
Dacia Sandero,66.0,90000.0,8.0,898.0,Used,9900.0
Dacia Duster,85.0,32000.0,4.0,1461.0,Used,16000.0
Dacia Duster,84.0,42863.0,3.0,1598.0,Used,15500.0
Dacia Duster,85.0,202000.0,3.0,1461.0,Used,10000.0
Dacia Duster,110.0,150.0,0.0,1332.0,Used,24490.0
Dacia Duster,81.0,31496.0,5.0,1461.0,Used,18999.0
Dacia Sandero,75.0,29997.0,2.0,998.0,Used,13999.0
Dacia Sandero,66.0,45765.0,4.0,999.0,Used,11200.0
Dacia Duster,84.0,73627.0,6.0,1598.0,Used,9800.0
Dacia Duster,96.0,9379.0,0.0,1333.0,Used,17955.0
Dacia Duster,96.0,9379.0,0.0,1333.0,Used,17955.0
Dacia Dokker,75.0,100000.0,4.0,1598.0,Used,12490.0
Dacia Duster,66.0,127000.0,5.0,1461.0,Used,14900.0
Dacia Duster,85.0,400.0,0.0,1461.0,Pre-registered,24900.0
Dacia Duster,81.0,140000.0,6.0,1461.0,Used,13300.0
Dacia Duster,80.0,115100.0,5.0,1461.0,Used,10890.0
Dacia Duster,96.0,9379.0,0.0,1333.0,Used,17955.0
Dacia Duster,92.0,66815.0,5.0,1200.0,Used,15490.0
Dacia Duster,85.0,400.0,0.0,1461.0,Pre-registered,24900.0
Dacia Duster,85.0,185000.0,3.0,1461.0,Used,14500.0
Dacia Duster,85.0,5000.0,1.0,1461.0,Pre-registered,18750.0
Dacia Duster,81.0,82713.0,6.0,1461.0,Used,12336.0
Dacia Duster,92.0,88175.0,4.0,1197.0,Used,12900.0
Dacia Duster,85.0,3500.0,1.0,1461.0,Pre-registered,19850.0
Dacia Dokker,75.0,100000.0,4.0,1598.0,Used,12490.0
Dacia Duster,96.0,9379.0,0.0,1333.0,Used,17955.0
Dacia Duster,92.0,68403.0,7.0,1200.0,Used,12490.0
Dacia Duster,85.0,19271.0,1.0,1461.0,Used,20409.0
Dacia Duster,96.0,14119.0,2.0,1300.0,Used,16990.0
Dacia Duster,81.0,205831.0,6.0,1461.0,Used,12500.0
Dacia Duster,81.0,140000.0,6.0,1461.0,Used,14700.0
Dacia Duster,85.0,172166.0,4.0,1461.0,Used,13500.0
Dacia Duster,81.0,82713.0,6.0,1461.0,Used,12336.0
Dacia Duster,96.0,23000.0,3.0,1330.0,Used,15290.0
Dacia Duster,92.0,66815.0,5.0,1200.0,Used,15490.0
Dacia Duster,80.0,133000.0,4.0,1461.0,Used,12800.0
Dacia Duster,85.0,89352.0,3.0,1461.0,Used,16000.0
Dacia Duster,80.0,136000.0,4.0,1461.0,Used,17900.0
Dacia Duster,70.0,44287.0,3.0,1461.0,Used,15490.0
Dacia Duster,70.0,44287.0,3.0,1461.0,Used,15490.0
Dacia Duster,84.0,24881.0,4.0,1598.0,Used,13900.0
Dacia Duster,84.0,21052.0,5.0,1598.0,Used,14206.0
Dacia Duster,96.0,27200.0,3.0,1461.0,Used,14900.0
Dacia Duster,80.0,74300.0,5.0,1461.0,Used,15490.0
Dacia Duster,96.0,64680.0,2.0,1330.0,Used,17390.0
Dacia Duster,80.0,146250.0,2.0,1461.0,Used,14290.0
Dacia Duster,85.0,89352.0,3.0,1461.0,Used,16000.0
Dacia Duster,85.0,19271.0,1.0,1461.0,Used,20409.0
Dacia Duster,110.0,74134.0,3.0,1300.0,Used,14845.0
Dacia Duster,85.0,19271.0,1.0,1461.0,Used,20409.0
